 ERC20 min val rec,Time Diff between first and last (Mins), ERC20 avg val sent, ERC20 total Ether sent contract, ERC20 avg val rec, ERC20 total Ether received, ERC20 max val rec, ERC20 min val sent,Avg min between received tnx, ERC20 uniq rec token name,Unique Received From Addresses, Total ERC20 tnxs,total ether received,total transactions (including tnx to create contract, ERC20 uniq rec addr, ERC20 total ether sent, ERC20 uniq rec contract addr, ERC20 max val sent,avg val received,Received Tnx,FLAG
485.61468759065684,15827.12,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,1801.75,4.826675543719485,4.0,36.255659121171774,3.16963359,7.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.792408,4.0,1.0
485.61468759065684,2150.77,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,3.86,4.826675543719485,83.0,36.255659121171774,74.30950282,104.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.807712,92.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,0.0,36.255659121171774,0.0,0.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,0.0,1.0
0.0,8288.97,0.0,0.0,319.8,1599.0,1500.0,0.0,921.0,5.0,9.0,5.0,17.53034689,9.0,3.0,0.0,5.0,0.0,1.947816,9.0,1.0
1.337,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.337,5602.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0
13.37,274829.52,0.0,0.0,56.185,112.37,99.0,0.0,1084.31,2.0,3.0,2.0,1.617565,4.0,2.0,0.0,2.0,0.0,0.539188,3.0,1.0
1.337,3981.02,0.0,0.0,1.337,1.337,1.337,0.0,227.56,1.0,5.0,1.0,4.1257702,9.0,1.0,0.0,1.0,0.0,0.687628,6.0,1.0
1.337,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
13.37,1588.2,0.0,0.0,13.37,13.37,13.37,0.0,43.73,1.0,4.0,1.0,3.515,5.0,1.0,0.0,1.0,0.0,0.87875,4.0,1.0
485.61468759065684,11834.68,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,1947.03,4.826675543719485,4.0,36.255659121171774,1.902360896,8.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.380472,5.0,1.0
13.37,173359.2,0.0,0.0,13.37,13.37,13.37,0.0,370.55,1.0,3.0,1.0,0.66693852,5.0,1.0,0.0,1.0,0.0,0.222313,3.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,0.0,36.255659121171774,0.0,0.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,0.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,0.0,36.255659121171774,0.0,0.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,0.0,1.0
485.61468759065684,12784.45,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,489.81,4.826675543719485,14.0,36.255659121171774,66.93618471,19.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,4.781156,14.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,0.0,36.255659121171774,0.0,0.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,0.0,1.0
13.37,32653.58,0.0,0.0,56.685,113.37,100.0,0.0,1625.24,2.0,19.0,2.0,0.8783,24.0,2.0,0.0,2.0,0.0,0.043915,20.0,1.0
0.0,48178.53,0.0,0.0,0.6685,1.337,1.337,0.0,33.36,2.0,26.0,2.0,47.88186504,38.0,2.0,0.0,2.0,0.0,1.330052,36.0,1.0
485.61468759065684,63.28,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,1.0,36.255659121171774,0.0,2.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,1.0,1.0
13.37,26898.78,0.0,0.0,13.37,13.37,13.37,0.0,749.25,1.0,18.0,1.0,27.16436814,51.0,1.0,0.0,1.0,0.0,1.006088,27.0,1.0
485.61468759065684,576.7,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,1.0,36.255659121171774,18.4885468,2.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,18.488547,1.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,0.0,36.255659121171774,0.0,0.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,0.0,1.0
2.101513,22424.6,0.0,0.0,2.101513,2.101513196,2.101513,0.0,142.74,1.0,21.0,1.0,21.5260131,28.0,1.0,0.0,1.0,0.0,0.978455,22.0,1.0
485.61468759065684,157959.3,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,9279.18,4.826675543719485,15.0,36.255659121171774,7.48747245,20.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.499165,15.0,1.0
1.337,3534.2,0.0,0.0,1.337,1.337,1.337,0.0,136.49,1.0,3.0,1.0,2.3309365,4.0,1.0,0.0,1.0,0.0,0.776979,3.0,1.0
0.0,171032.73,3811.069017,0.0,2282.87724,164367.1612,37210.28,0.0,602.95,49.0,43.0,115.0,218.4725976,314.0,43.0,163875.9677,50.0,37210.28,4.283776,51.0,1.0
1.337,25720.32,0.0,0.0,1.337,1.337,1.337,0.0,6.77,1.0,4.0,1.0,0.30524875,5.0,1.0,0.0,1.0,0.0,0.076312,4.0,1.0
1.337,22316.15,0.0,0.0,1.337,1.337,1.337,0.0,939.88,1.0,5.0,1.0,5.147557175,8.0,1.0,0.0,1.0,0.0,0.857926,6.0,1.0
485.61468759065684,3750.33,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,109.99,4.826675543719485,5.0,36.255659121171774,10.69289851,8.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,1.78215,6.0,1.0
13.37,14998.92,0.0,0.0,13.37,13.37,13.37,0.0,1267.15,1.0,4.0,1.0,2.1,6.0,1.0,0.0,1.0,0.0,0.525,4.0,1.0
485.61468759065684,200433.37,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,40086.67,4.826675543719485,3.0,36.255659121171774,0.0,6.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,5.0,1.0
485.61468759065684,608926.62,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,120999.23,4.826675543719485,5.0,36.255659121171774,0.28,9.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.056,5.0,1.0
0.0,51713.37,0.0,0.0,6.685,13.37,13.37,0.0,2011.82,2.0,11.0,2.0,20.70133944,18.0,2.0,0.0,2.0,0.0,1.293834,16.0,1.0
1.337,362838.75,0.0,0.0,50.1685,100.337,99.0,0.0,1.38,2.0,1.0,2.0,1.0995968,3.0,2.0,0.0,2.0,0.0,0.549798,2.0,1.0
1.337,874.77,0.0,0.0,1.337,1.337,1.337,0.0,100.96,1.0,7.0,1.0,5.686874247,9.0,1.0,0.0,1.0,0.0,0.710859,8.0,1.0
800.0,31392.68,0.0,0.0,800.0,800.0,800.0,0.0,1249.57,1.0,23.0,1.0,43.67529409,25.0,1.0,0.0,1.0,0.0,1.898926,23.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,0.0,36.255659121171774,0.0,0.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,0.0,1.0
0.010556,10515.27,0.0,0.0,0.010556,0.010556276,0.010556,0.0,269.18,1.0,7.0,1.0,23.75488264,36.0,1.0,0.0,1.0,0.0,2.96936,8.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,0.0,36.255659121171774,0.0,0.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,0.0,1.0
485.61468759065684,156546.98,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,26091.16,4.826675543719485,4.0,36.255659121171774,0.0,7.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,6.0,1.0
13.37,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,78078.7,222075.9143,0.0,135735.336,2443236.048,1704864.397,0.0,2929.85,13.0,10.0,29.0,32.39761455,56.0,6.0,2442835.058,13.0,2070864.397,2.159841,15.0,1.0
2.271665,13304.63,0.0,0.0,2.271665,2.271665235,2.271665,0.0,144.31,1.0,14.0,1.0,6.4515906,19.0,1.0,0.0,1.0,0.0,0.460828,14.0,1.0
1.337,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.337,4955.05,0.0,0.0,1.337,1.337,1.337,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
485.61468759065684,6349.12,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,92.89,4.826675543719485,41.0,36.255659121171774,45.44057598,65.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.732913,62.0,1.0
0.0,58316.73,100.0,0.0,0.0,0.0,0.0,100.0,494.21,0.0,10.0,1.0,3.923124188,119.0,0.0,100.0,0.0,100.0,0.033247,118.0,1.0
1.337,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
485.61468759065684,4877.05,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,116.58,4.826675543719485,7.0,36.255659121171774,4.13438561,10.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.590627,7.0,1.0
485.61468759065684,672.07,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,1.0,36.255659121171774,3.45,2.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,3.45,1.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,0.0,36.255659121171774,0.0,0.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,0.0,1.0
0.0,25707.98,0.0,0.0,0.0,7.77e-16,0.0,0.0,19.35,1.0,4.0,1.0,0.94338922,5.0,1.0,0.0,1.0,0.0,0.235847,4.0,1.0
13.37,41638.07,0.0,0.0,56.685,113.37,100.0,0.0,291.72,2.0,3.0,2.0,2.891915352,4.0,2.0,0.0,2.0,0.0,0.963972,3.0,1.0
1.337,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.056689,38495.18,0.0,0.0,2.056689,2.056688538,2.056689,0.0,414.74,1.0,6.0,1.0,1.17645966,7.0,1.0,0.0,1.0,0.0,0.196077,6.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,0.0,36.255659121171774,0.0,0.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,0.0,1.0
0.0,317534.63,0.0,0.0,344.165657,2064.993941,1113.055292,0.0,516.86,6.0,6.0,6.0,115.058,9.0,5.0,0.0,6.0,0.0,19.176333,6.0,1.0
0.0,1179.08,0.0,0.0,0.0,6.66e-16,0.0,0.0,62.06,1.0,15.0,1.0,84.86871837,19.0,1.0,0.0,1.0,0.0,4.466775,19.0,1.0
485.61468759065684,200.72,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,1.0,36.255659121171774,0.0,2.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,1.0,1.0
13.37,135240.23,0.0,0.0,13.37,13.37,13.37,0.0,2338.4,1.0,4.0,1.0,1.18681082,5.0,1.0,0.0,1.0,0.0,0.296703,4.0,1.0
13.37,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,1.0,1.0,1.0,0.001,1.0,1.0,0.0,1.0,0.0,0.001,1.0,1.0
1.337,114738.7,0.0,0.0,1.714116,3.428231702,2.091232,0.0,13298.55,2.0,5.0,2.0,11.565,15.0,2.0,0.0,2.0,0.0,2.313,5.0,1.0
0.0,36351.27,0.0,0.0,1.164315,3.492946417,2.155946,0.0,1517.85,3.0,6.0,3.0,3.3161,9.0,3.0,0.0,3.0,0.0,0.552683,6.0,1.0
13.37,7936.62,0.0,0.0,13.37,13.37,13.37,0.0,1060.76,1.0,6.0,1.0,5.62000108,8.0,1.0,0.0,1.0,0.0,0.802857,7.0,1.0
485.61468759065684,76539.17,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,31034.06,4.826675543719485,2.0,36.255659121171774,0.9,7.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.45,2.0,1.0
15.0,377.03,0.0,0.0,15.0,15.0,15.0,0.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0
99.0,0.0,0.0,0.0,99.0,99.0,99.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
485.61468759065684,51700.85,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,500.43,4.826675543719485,11.0,36.255659121171774,6.08308935,12.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.553008,11.0,1.0
0.0,46899.28,0.0,0.0,0.6685,1.337,1.337,0.0,191.99,2.0,8.0,2.0,10.50862,10.0,2.0,0.0,2.0,0.0,1.313578,8.0,1.0
0.0,611848.42,22257.09661,0.0,5274.026449,274249.3754,240000.0,0.0,9402.73,25.0,15.0,64.0,24.67589698,69.0,22.0,267085.1593,25.0,240000.0,0.987036,25.0,1.0
485.61468759065684,45854.9,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,29.96,4.826675543719485,5.0,36.255659121171774,3.931539,6.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.786308,5.0,1.0
3.0,24145.55,0.0,0.0,3.0,3.0,3.0,0.0,310.7,1.0,25.0,1.0,35.00165616,52.0,1.0,0.0,1.0,0.0,1.02946,34.0,1.0
13.37,1330.48,0.0,0.0,13.37,13.37,13.37,0.0,0.0,1.0,1.0,1.0,0.6471082,2.0,1.0,0.0,1.0,0.0,0.647108,1.0,1.0
13.37,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,268014.63,0.0,0.0,28.0925,112.37,99.0,0.0,461.94,4.0,9.0,4.0,7.196916187,11.0,4.0,0.0,4.0,0.0,0.719692,10.0,1.0
991.0,18370.37,0.0,0.0,991.0,991.0,991.0,0.0,9185.18,1.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
485.61468759065684,34852.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,79.34,4.826675543719485,9.0,36.255659121171774,13.07668287,31.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,1.188789,11.0,1.0
0.0,58217.83,0.0,0.0,750.0,1500.0,1500.0,0.0,485.5,2.0,31.0,2.0,32.0928303,39.0,2.0,0.0,2.0,0.0,1.035253,31.0,1.0
0.0,29961.15,0.0,0.0,750.0,1500.0,1500.0,0.0,488.3,2.0,9.0,2.0,31.69309464,18.0,2.0,0.0,2.0,0.0,2.641091,12.0,1.0
13.37,79027.65,0.0,0.0,13.37,13.37,13.37,0.0,74.46,1.0,4.0,1.0,1.21994012,6.0,1.0,0.0,1.0,0.0,0.243988,5.0,1.0
485.61468759065684,19.77,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,1.0,36.255659121171774,1.0,2.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,1.0,1.0,1.0
0.0,182850.78,0.0,0.0,250.859336,1003.437344,1000.0,0.0,3380.07,4.0,16.0,4.0,32.10136745,75.0,4.0,0.0,4.0,0.0,1.146477,28.0,1.0
300.0,4439.58,0.0,0.0,300.0,300.0,300.0,0.0,679.5,1.0,4.0,1.0,4.25434791,6.0,1.0,0.0,1.0,0.0,0.85087,5.0,1.0
0.0,3995.18,0.0,0.0,831.759324,39092.68822,20180.614,0.0,929.23,44.0,3.0,47.0,15000.006,12.0,39.0,0.0,45.0,0.0,3750.0015,4.0,1.0
0.0,23851.75,0.0,0.0,0.0,6.66e-16,0.0,0.0,654.22,1.0,21.0,1.0,2.23402,32.0,1.0,0.0,1.0,0.0,0.074467,30.0,1.0
485.61468759065684,3981.02,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,1.0,36.255659121171774,0.004,5.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.004,1.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,1.0,36.255659121171774,0.13,1.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.13,1.0,1.0
485.61468759065684,7777.43,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,277.57,4.826675543719485,16.0,36.255659121171774,30.04954484,28.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,1.201982,25.0,1.0
0.0,37325.87,0.0,0.0,225000.0,450000.0,450000.0,0.0,772.64,2.0,17.0,2.0,32.14082037,19.0,2.0,0.0,2.0,0.0,1.785601,18.0,1.0
1.337,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
485.61468759065684,2143.95,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,30.72,4.826675543719485,20.0,36.255659121171774,10.57074679,21.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.528537,20.0,1.0
1.337,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
485.61468759065684,18157.4,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,9078.7,4.826675543719485,2.0,36.255659121171774,0.0,3.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,2.0,1.0
485.61468759065684,84137.1,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,3356.64,4.826675543719485,7.0,36.255659121171774,19.48332577,50.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.779333,25.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,0.0,36.255659121171774,0.0,0.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,0.0,1.0
1.337,1393.27,0.0,0.0,1.337,1.337,1.337,0.0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0
485.61468759065684,499.72,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,1.0,36.255659121171774,2.0,3.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,2.0,1.0,1.0
0.0,13385.38,0.0,0.0,182.5,365.0,365.0,0.0,1161.51,2.0,8.0,2.0,8.875952894,16.0,1.0,0.0,2.0,0.0,1.109494,8.0,1.0
485.61468759065684,174695.9,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,29115.98,4.826675543719485,4.0,36.255659121171774,0.0,7.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,6.0,1.0
485.61468759065684,3672.42,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,332.21,4.826675543719485,2.0,36.255659121171774,11.0,4.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,5.5,2.0,1.0
485.61468759065684,12145.23,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,1.0,36.255659121171774,1.09732214,2.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,1.097322,1.0,1.0
0.0,7119.55,0.0,0.0,0.6685,1.337,1.337,0.0,202.59,2.0,22.0,2.0,35.59030426,32.0,2.0,0.0,2.0,0.0,1.227252,29.0,1.0
485.61468759065684,189555.62,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,2747.18,4.826675543719485,6.0,36.255659121171774,0.0,70.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,69.0,1.0
1.337,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
485.61468759065684,175047.65,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,35009.53,4.826675543719485,3.0,36.255659121171774,0.0,6.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,5.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,0.0,36.255659121171774,0.0,0.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,0.0,1.0
485.61468759065684,271.72,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,28.66,4.826675543719485,2.0,36.255659121171774,2.0,4.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,1.0,2.0,1.0
1.337,434390.75,0.0,0.0,1.337,1.337,1.337,0.0,24132.82,1.0,9.0,1.0,17.00502944,19.0,1.0,0.0,1.0,0.0,0.944724,18.0,1.0
1.337,15380.42,0.0,0.0,1.337,1.337,1.337,0.0,3009.54,1.0,3.0,1.0,2.60577571,10.0,1.0,0.0,1.0,0.0,0.868592,3.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,0.0,36.255659121171774,0.0,0.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,0.0,1.0
485.61468759065684,417094.15,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,1089.26,4.826675543719485,7.0,36.255659121171774,3.615937475,16.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.516562,7.0,1.0
13.37,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
485.61468759065684,14723.23,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,1.0,36.255659121171774,2.0,2.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,2.0,1.0,1.0
13.37,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,65935.55,0.0,0.0,6.685,13.37,13.37,0.0,116.72,2.0,23.0,2.0,40.75442255,29.0,2.0,0.0,2.0,0.0,1.630177,25.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,0.0,36.255659121171774,0.0,0.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,0.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,0.0,36.255659121171774,0.0,0.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,0.0,1.0
13.37,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.337,18343.58,0.0,0.0,1.337,2.674,1.337,0.0,363.75,1.0,16.0,2.0,24.87562303,26.0,2.0,0.0,1.0,0.0,1.243781,20.0,1.0
485.61468759065684,0.0,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,0.0,4.826675543719485,0.0,36.255659121171774,0.0,0.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,0.0,1.0
0.0,313613.22,0.0,0.0,379.3425,1517.37,1500.0,0.0,6699.47,4.0,9.0,4.0,19.72439235,24.0,4.0,0.0,4.0,0.0,1.643699,12.0,1.0
485.61468759065684,182871.17,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,36574.23,4.826675543719485,3.0,36.255659121171774,0.0,6.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,5.0,1.0
485.61468759065684,19539.25,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,9769.62,4.826675543719485,2.0,36.255659121171774,0.0,3.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.0,2.0,1.0
1500.0,8305.77,0.0,0.0,1500.0,1500.0,1500.0,0.0,525.68,1.0,7.0,1.0,7.24406395,11.0,1.0,0.0,1.0,0.0,0.804896,9.0,1.0
1.337,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
485.61468759065684,5303.88,6318389.134577394,110.93920668739632,4346203.068974394,129620673.24360897,125252360.1523875,11741.257297339325,153.77,4.826675543719485,15.0,36.255659121171774,6.118627,16.0,7.598535286284953,13868492.609468944,4.90190856635597,13035935.151901012,0.407908,15.0,1.0
